name,business_status,address,lat,lng,types,rating,user_ratings_total,#charging_stations,text,author_name,author_url,relative_time_description,time
EVgo Charging Station,OPERATIONAL,"29555 Mound Rd, Warren, MI 48092, USA",42.511483,-83.04821199999999,"point_of_interest, establishment",4,4,4,"Works fast, as intended and has several pumps. Price is extremely high to my liking. Better off charging in home or at Meijer, which has the first hour free for level 2. Wanted to put 3 stars but the pumps do work. Out of my price range though.",Pronob B (Pro),https://www.google.com/maps/contrib/112227282691129294136/reviews,6 months ago,2023-06-02 08:48:19
EVgo Charging Station,OPERATIONAL,"29555 Mound Rd, Warren, MI 48092, USA",42.511483,-83.04821199999999,"point_of_interest, establishment",1,4,4,,Nick,https://www.google.com/maps/contrib/116897069857135236881/reviews,7 months ago,2023-06-02 08:48:19
EVgo Charging Station,OPERATIONAL,"29555 Mound Rd, Warren, MI 48092, USA",42.511483,-83.04821199999999,"point_of_interest, establishment",5,4,4,,moath alguhem,https://www.google.com/maps/contrib/107062944520747788926/reviews,8 months ago,2023-06-02 08:48:19
EVgo Charging Station,OPERATIONAL,"29555 Mound Rd, Warren, MI 48092, USA",42.511483,-83.04821199999999,"point_of_interest, establishment",5,4,4,,TIM S,https://www.google.com/maps/contrib/103753324737660353834/reviews,10 months ago,2023-06-02 08:48:19
ChargePoint Charging Station,OPERATIONAL,"451 W Lincoln Ave, Madison Heights, MI 48071, USA",42.483004,-83.109388,"point_of_interest, establishment",5,1,1,,Lynn Carter,https://www.google.com/maps/contrib/113298611676538628916/reviews,2 years ago,2023-06-02 08:48:19
ChargePoint Charging Station,OPERATIONAL,"222 N Center St, Royal Oak, MI 48067, USA",42.4882165,-83.146078,"point_of_interest, establishment",5,1,1,,Rey Banz,https://www.google.com/maps/contrib/106822749361351530228/reviews,a year ago,2023-06-02 08:48:19
Shell Recharge Charging Station,OPERATIONAL,"3565 Fairlane Dr, Allen Park, MI 48101, USA",42.2798062,-83.2039506,"point_of_interest, establishment",2,4,4,"Slow, no fast dc 150kw option, and just because you unplug, doesn't mean it will end your session. I charged for 40 mins and was charged for 3 hours. You are at risk over being over charged.",Chad Scott,https://www.google.com/maps/contrib/106739943322483522437/reviews,4 months ago,2023-08-12 14:03:50
Shell Recharge Charging Station,OPERATIONAL,"3565 Fairlane Dr, Allen Park, MI 48101, USA",42.2798062,-83.2039506,"point_of_interest, establishment",1,4,4,Shell charging station doesn't work with the shell app,Ruban,https://www.google.com/maps/contrib/107662945373346925423/reviews,a month ago,2023-10-28 15:17:46
Shell Recharge Charging Station,OPERATIONAL,"3565 Fairlane Dr, Allen Park, MI 48101, USA",42.2798062,-83.2039506,"point_of_interest, establishment",5,4,4,Free charge-point charging station right next to Meijer.  2 stalls with 30A service.,Brett Spencer-Curran,https://www.google.com/maps/contrib/109276951612320600499/reviews,5 years ago,2018-07-29 20:25:11
Shell Recharge Charging Station,OPERATIONAL,"3565 Fairlane Dr, Allen Park, MI 48101, USA",42.2798062,-83.2039506,"point_of_interest, establishment",5,4,4,,Carolyn Russell,https://www.google.com/maps/contrib/113390535972342203476/reviews,5 months ago,2018-07-29 20:25:11
ChargePoint Charging Station,OPERATIONAL,"21400 Oakwood, Dearborn, MI 48124, USA",42.302408,-83.23714,"point_of_interest, establishment",1,1,1,Slow charge rate,Pete Davidson,https://www.google.com/maps/contrib/108721948731885132816/reviews,a month ago,2023-11-06 22:07:26
Electric Vehicle Charging Station,OPERATIONAL,"1777 3rd Ave, Detroit, MI 48226, USA",42.3347871,-83.06064250000001,"point_of_interest, establishment",5,8,5,Open 24 hours. Free! Loads of charging stations and you can leave your car overnight. No need to go into the casino. All the chargers are on the 6th floor.,George Brittain,https://www.google.com/maps/contrib/110445269449983606684/reviews,5 years ago,2018-04-22 10:29:21
Electric Vehicle Charging Station,OPERATIONAL,"1777 3rd Ave, Detroit, MI 48226, USA",42.3347871,-83.06064250000001,"point_of_interest, establishment",5,8,5,"Wooo MGM replaced the old chargers with new Shell Recharge chargers. Around 60% off the old chargers were broken, so really happy to see the new chargers installed! Charging and parking is still free at this location.",Smit X,https://www.google.com/maps/contrib/113409844244001190302/reviews,11 months ago,2023-01-12 09:45:55
Electric Vehicle Charging Station,OPERATIONAL,"1777 3rd Ave, Detroit, MI 48226, USA",42.3347871,-83.06064250000001,"point_of_interest, establishment",4,8,5,Easily accessible and convenient.,Mike Fayfer,https://www.google.com/maps/contrib/115701683823848909172/reviews,4 months ago,2023-07-31 06:49:09
Electric Vehicle Charging Station,OPERATIONAL,"1777 3rd Ave, Detroit, MI 48226, USA",42.3347871,-83.06064250000001,"point_of_interest, establishment",4,8,5,I drove past and it looked maintained.,Aaron Clippard,https://www.google.com/maps/contrib/110274257218442303581/reviews,7 years ago,2016-03-24 17:11:20
Electric Vehicle Charging Station,OPERATIONAL,"1777 3rd Ave, Detroit, MI 48226, USA",42.3347871,-83.06064250000001,"point_of_interest, establishment",5,8,5,,E G,https://www.google.com/maps/contrib/107948740121465012935/reviews,5 years ago,2016-03-24 17:11:20
EVgo Charging Station,CLOSED_TEMPORARILY,"Dunkin Donuts, 4345 S Telegraph Rd, Dearborn Heights, MI 48125, USA",42.27828,-83.269741,"point_of_interest, establishment",5,2,2,Works great. Used it several times.,Greyson Pratt,https://www.google.com/maps/contrib/115180126183893052996/reviews,2 years ago,2021-09-04 23:23:34
EVgo Charging Station,CLOSED_TEMPORARILY,"Dunkin Donuts, 4345 S Telegraph Rd, Dearborn Heights, MI 48125, USA",42.27828,-83.269741,"point_of_interest, establishment",1,2,2,Currently out of service being repaired.,David Duncan (Labman27),https://www.google.com/maps/contrib/117916296792216204343/reviews,4 years ago,2019-10-23 09:42:55
ChargePoint Charging Station,OPERATIONAL,"1125 Prince Rd, Windsor, ON N9C 1Z2, Canada",42.286713,-83.07472,"point_of_interest, establishment",5,1,1,,Mohammed AlShoubaki,https://www.google.com/maps/contrib/106309494763295034205/reviews,10 months ago,2019-10-23 09:42:55
Electrify America Charging Station Meijer,OPERATIONAL,"30800 Little Mack Ave, Roseville, MI 48066, USA",42.5222097,-82.90676119999999,"point_of_interest, establishment",1,14,5,"This has become a common problem of this location, 2 out of 4 stations are down. Customer service keeps saying there is a maintenance ticket out there but I haven’t seen anyone came to fix it in the last 1month. Out of the other 2 which is working, 1 is really slow and that brings you to wait in the queue for the only charger that is working properly.
Hope Electrify America team takes this issue seriously and fix this charging station.",suyash shrivastava,https://www.google.com/maps/contrib/114298199899235522226/reviews,2 months ago,2023-09-25 13:34:11
Electrify America Charging Station Meijer,OPERATIONAL,"30800 Little Mack Ave, Roseville, MI 48066, USA",42.5222097,-82.90676119999999,"point_of_interest, establishment",4,14,5,"They fixed their 2 broken chargers, so now for the first time in a really long time, all 4 are working!",John C,https://www.google.com/maps/contrib/109849832982506092381/reviews,a month ago,2023-10-15 13:53:43
Electrify America Charging Station Meijer,OPERATIONAL,"30800 Little Mack Ave, Roseville, MI 48066, USA",42.5222097,-82.90676119999999,"point_of_interest, establishment",3,14,5,Both of the 350kw chargers were only operating at L2 (33kw).  Speaking to another driver it seems to be a common problem at this location. 150kw were fine.,Ryan Edwards,https://www.google.com/maps/contrib/112393743581964849744/reviews,3 months ago,2023-09-10 10:34:31
Electrify America Charging Station Meijer,OPERATIONAL,"30800 Little Mack Ave, Roseville, MI 48066, USA",42.5222097,-82.90676119999999,"point_of_interest, establishment",1,14,5,Beware when charging as a MEMBER! A $50 hold will be placed on your card. EV Go only puts a $5 hold on your card.,E Washington,https://www.google.com/maps/contrib/110491806790365684213/reviews,2 weeks ago,2023-11-24 20:30:07
Electrify America Charging Station Meijer,OPERATIONAL,"30800 Little Mack Ave, Roseville, MI 48066, USA",42.5222097,-82.90676119999999,"point_of_interest, establishment",1,14,5,Got a range of 364 miles at the gas station in 5 minutes...,Jeff H,https://www.google.com/maps/contrib/114967016171825729429/reviews,3 months ago,2023-09-12 05:49:37
EV Connect Charging Station,OPERATIONAL,"27600 Jefferson Ave, St Clair Shores, MI 48081, USA",42.4956437,-82.8880866,"point_of_interest, establishment",5,1,1,"I was just returning a book to the library when I noticed 4 new charging stations. What a pleasant surprise. Just purchased a new Ford Mustang Mach E electric car. Now I am able to spend time at the library and charge my car.
Thank You 🚘",Dan Joseph,https://www.google.com/maps/contrib/107910351969261711477/reviews,2 years ago,2021-05-21 17:46:53
ChargePoint Charging Station,OPERATIONAL,"29377 Mound Rd, Warren, MI 48092, USA",42.5090319,-83.0487965,"point_of_interest, establishment",5,8,5,Free for the first hour as of 6/1/23!,Pronob B (Pro),https://www.google.com/maps/contrib/112227282691129294136/reviews,6 months ago,2023-06-02 08:49:45
ChargePoint Charging Station,OPERATIONAL,"29377 Mound Rd, Warren, MI 48092, USA",42.5090319,-83.0487965,"point_of_interest, establishment",5,8,5,I DIDN'T  HAVE TO WAIT FOR A CHAIR AT ALL AND FULLY  CHARGED.,Kathleen cook,https://www.google.com/maps/contrib/100587323637440450347/reviews,2 years ago,2021-11-18 13:28:56
ChargePoint Charging Station,OPERATIONAL,"29377 Mound Rd, Warren, MI 48092, USA",42.5090319,-83.0487965,"point_of_interest, establishment",5,8,5,3 level 2 ev stations. All 3 use J1772 connector,Nathan Grant,https://www.google.com/maps/contrib/104317532038541934745/reviews,4 years ago,2019-03-07 20:37:50
ChargePoint Charging Station,OPERATIONAL,"29377 Mound Rd, Warren, MI 48092, USA",42.5090319,-83.0487965,"point_of_interest, establishment",1,8,5,These are useless,donna carr,https://www.google.com/maps/contrib/103183362960157598764/reviews,11 months ago,2022-12-30 14:32:49
ChargePoint Charging Station,OPERATIONAL,"29377 Mound Rd, Warren, MI 48092, USA",42.5090319,-83.0487965,"point_of_interest, establishment",5,8,5,Good location,Falcon Falcons,https://www.google.com/maps/contrib/108455836972341046930/reviews,2 years ago,2021-12-03 19:01:35
ChargePoint Charging Station,OPERATIONAL,"14500 Twelve Mile Rd, Warren, MI 48088, USA",42.50749699999999,-82.976273,"point_of_interest, establishment",5,1,1,Free charger. Requires ChargePoint app to use but fee is $0.00. Works well and is easily accessible.,Mark Jewett,https://www.google.com/maps/contrib/104493351451955297032/reviews,9 months ago,2023-03-16 09:22:09
Electric Vehicle Charging Station,OPERATIONAL,"Dearborn, MI 48126, USA",42.31675149999999,-83.22554439999999,"point_of_interest, establishment",1,2,2,"Couldn't find it. Drove all around the parking lot to see if the charging station was tucked away, but never saw it. Frustrating",Susan Mills,https://www.google.com/maps/contrib/109411503783812835287/reviews,9 months ago,2023-03-05 14:45:59
Electric Vehicle Charging Station,OPERATIONAL,"Dearborn, MI 48126, USA",42.31675149999999,-83.22554439999999,"point_of_interest, establishment",5,2,2,,D L,https://www.google.com/maps/contrib/100966997398141895981/reviews,5 years ago,2023-03-05 14:45:59
EVgo Charging Station,OPERATIONAL,"5111 Meijer Dr, Royal Oak, MI 48073, USA",42.5381387,-83.18280899999999,"point_of_interest, establishment",1,10,5,both 350s down as of Aug 2023. both 100kW stations would not recognize any method of payment and needed to call to initiate charge,Jae Choi,https://www.google.com/maps/contrib/111028772897592522425/reviews,3 months ago,2023-08-15 10:30:37
EVgo Charging Station,OPERATIONAL,"5111 Meijer Dr, Royal Oak, MI 48073, USA",42.5381387,-83.18280899999999,"point_of_interest, establishment",1,10,5,Absolutely horrible expensive and never works for Tesla. I’ll stick with it Tesla superchargers in Auburn Hills the best. Don’t go there. You Will  waste your precious time.,Agron P,https://www.google.com/maps/contrib/103042482972593901918/reviews,3 months ago,2023-09-03 22:33:41
EVgo Charging Station,OPERATIONAL,"5111 Meijer Dr, Royal Oak, MI 48073, USA",42.5381387,-83.18280899999999,"point_of_interest, establishment",5,10,5,The 350kw was being serviced when I got there so I used the one of the 100kw. Got me from 30 miles to 130 in about 40 minutes and 15 dollars. Which was all i needed at the time.,Alecia Parks,https://www.google.com/maps/contrib/100038741745634468175/reviews,10 months ago,2023-01-25 10:19:18
EVgo Charging Station,OPERATIONAL,"5111 Meijer Dr, Royal Oak, MI 48073, USA",42.5381387,-83.18280899999999,"point_of_interest, establishment",3,10,5,"Website states $0.35/hour, actual rate is $0.86/hour. There is no indication when paying on the machine what the rate will actually be. Was a not very nice surprise at the end of charging",Matt M.,https://www.google.com/maps/contrib/102941001433513159593/reviews,a year ago,2022-09-17 18:43:19
EVgo Charging Station,OPERATIONAL,"5111 Meijer Dr, Royal Oak, MI 48073, USA",42.5381387,-83.18280899999999,"point_of_interest, establishment",1,10,5,"3 of the four stations currently don’t work, and it’s expensive! EVgo is easily the worst charging company, avoid unless it’s an emergency",Trent Chapman,https://www.google.com/maps/contrib/103515016267012300892/reviews,a year ago,2022-10-21 14:20:20
Electric Vehicle Charging Station,OPERATIONAL,"24600 Grand River Ave, Detroit, MI 48219, USA",42.427817,-83.2847697,"point_of_interest, establishment",5,1,1,,Majd,https://www.google.com/maps/contrib/107482906808723687735/reviews,a year ago,2023-06-02 08:48:19
ChargePoint Charging Station,OPERATIONAL,"3150 Livernois Rd, Troy, MI 48083, USA",42.563149,-83.146878,"point_of_interest, establishment",5,10,5,this was a nice station it worked well and the prices weren't to bad. I believe it was 13 cents per min for the first hour,Kaartikeya Gupta,https://www.google.com/maps/contrib/109811555924299091945/reviews,2 years ago,2021-10-27 10:17:25
ChargePoint Charging Station,OPERATIONAL,"3150 Livernois Rd, Troy, MI 48083, USA",42.563149,-83.146878,"point_of_interest, establishment",1,10,5,It would've been cheaper to drive my gas powered SUV. They are charging way too much.,Evan Trivedi,https://www.google.com/maps/contrib/102819254045414953867/reviews,a year ago,2022-04-15 20:19:07
ChargePoint Charging Station,OPERATIONAL,"3150 Livernois Rd, Troy, MI 48083, USA",42.563149,-83.146878,"point_of_interest, establishment",5,10,5,Chargepoint needs to invest in more DCFC stations. I've never had such an easy experience with a fast charger.,Conor Vogt,https://www.google.com/maps/contrib/102374111357841485324/reviews,2 years ago,2021-05-12 21:24:19
ChargePoint Charging Station,OPERATIONAL,"3150 Livernois Rd, Troy, MI 48083, USA",42.563149,-83.146878,"point_of_interest, establishment",5,10,5,"Quick easy charge, not difficult too find, right across the street from a restaurant",Shafton Crosson,https://www.google.com/maps/contrib/103429024201563933166/reviews,2 years ago,2021-10-09 09:35:53
ChargePoint Charging Station,OPERATIONAL,"3150 Livernois Rd, Troy, MI 48083, USA",42.563149,-83.146878,"point_of_interest, establishment",1,10,5,Unfortunately Tesla vehicles cannot be charged here,Srikiran Chinta,https://www.google.com/maps/contrib/113960615787000645023/reviews,a year ago,2022-06-28 17:46:17
EV Connect Charging Station,OPERATIONAL,"3155 Coolidge Hwy, Berkley, MI 48072, USA",42.5009585,-83.1842301,"point_of_interest, establishment",1,1,1,Slowest charge ever!,Alecia Williams,https://www.google.com/maps/contrib/115960342885194357873/reviews,4 months ago,2023-08-01 10:36:50
ChargePoint Charging Station,OPERATIONAL,"148 Van Buren St, Chelsea, MI 48118, USA",42.31405739999999,-84.0175962,"point_of_interest, establishment",1,1,1,Charger does not exist at this location. Apartment parking lot under construction,J,https://www.google.com/maps/contrib/109760098803864601080/reviews,a year ago,2022-08-25 18:46:50
ChargePoint Charging Station,OPERATIONAL,"115 Park St, Chelsea, MI 48118, USA",42.3177617,-84.01927099999999,"point_of_interest, establishment",2,1,1,Only marked with signs designating electric vehicle parking. No paint work in asphalt. So be prepared for a fight with ICEs that like to park in front of the charge station when the restaurants get busy. I frequent this station as it's on my route and of the 4 stalls that can access the station it's ~75% occupied my a non-EV vehicle. Cops called multiple times (same illegality as parking in handicapped spot).,J,https://www.google.com/maps/contrib/109760098803864601080/reviews,4 weeks ago,2023-11-12 12:39:51
Tesla Supercharger,OPERATIONAL,"30800 Little Mack Ave, Roseville, MI 48066, USA",42.522029,-82.90675,"point_of_interest, establishment",5,55,5,"We don't use superchargers much because we charge at home and up at the cottage but when we did in the beginning when we first picked up the car they were very slow superchargers.  Much improved, quicker, more powerful, and a lot more convenient. We'll have to start using a more often and the cost was reasonable. At home we charge for $0.17 a kilowatt and Tesla was charging 34 cents. Even though it's twice the cost the infrastructure and being there when needed is a big big plus. Thank you!",Nick Karras,https://www.google.com/maps/contrib/103662591869732950550/reviews,a month ago,2023-11-01 19:39:59
Tesla Supercharger,OPERATIONAL,"30800 Little Mack Ave, Roseville, MI 48066, USA",42.522029,-82.90675,"point_of_interest, establishment",4,55,5,"The Tesla Supercharger is conveniently situated near Meijer, providing a favorable location for Tesla owners. Although it may not have an extensive number of charging slots, it still serves its purpose well. Many drivers, including ourselves, have found it to be a reliable charging spot before crossing the border into Canada. Its proximity to Meijer allows for convenient access to amenities while ensuring a smooth charging experience.",Tavleena Marwah Kataria,https://www.google.com/maps/contrib/118245279430618027589/reviews,6 months ago,2023-06-14 16:35:17
Tesla Supercharger,OPERATIONAL,"30800 Little Mack Ave, Roseville, MI 48066, USA",42.522029,-82.90675,"point_of_interest, establishment",4,55,5,"Next to Meijer.
Total 8 stalls
150 kW max

Charging fees as of 9/12/22 -   $0.41/ kWh (all day)

Cleanliness 4/5",Jacob Sam,https://www.google.com/maps/contrib/116784044420253603332/reviews,a year ago,2022-09-12 10:50:29
Tesla Supercharger,OPERATIONAL,"30800 Little Mack Ave, Roseville, MI 48066, USA",42.522029,-82.90675,"point_of_interest, establishment",4,55,5,Nothing special about this location. It's clean. There's a restaurant and a supercenter store within walking distance.,Karl Hering,https://www.google.com/maps/contrib/116591363636000778149/reviews,5 months ago,2023-07-05 09:34:43
Tesla Supercharger,OPERATIONAL,"30800 Little Mack Ave, Roseville, MI 48066, USA",42.522029,-82.90675,"point_of_interest, establishment",4,55,5,This station is ok. It has a bad habit of slowing to about 12kw once you get to 80% also the power will cost you about $20 a full charge in a model 3 single motor. Also usually their is an opening at this location as well.,We Are Rideshare,https://www.google.com/maps/contrib/107949010365175335304/reviews,a year ago,2022-08-10 17:46:41
Electric Vehicle Charging Station,OPERATIONAL,"35030 Mound Rd, Sterling Heights, MI 48310, USA",42.551013,-83.0478339,"point_of_interest, establishment",5,2,2,Great place and great service,Sami Oweis,https://www.google.com/maps/contrib/105456835598033583209/reviews,a year ago,2022-07-01 16:40:05
Electric Vehicle Charging Station,OPERATIONAL,"35030 Mound Rd, Sterling Heights, MI 48310, USA",42.551013,-83.0478339,"point_of_interest, establishment",5,2,2,,Mutaz Rabadi,https://www.google.com/maps/contrib/106549576576831688403/reviews,a year ago,2022-07-01 16:40:05
ChargePoint Charging Station,OPERATIONAL,"451 W Lincoln Ave, Madison Heights, MI 48071, USA",42.483004,-83.109388,"point_of_interest, establishment",5,1,1,,Lynn Carter,https://www.google.com/maps/contrib/113298611676538628916/reviews,2 years ago,2021-05-21 17:46:53
ChargePoint Charging Station,OPERATIONAL,"35350 Kelly Rd, Clinton Twp, MI 48035, USA",42.55625999999999,-82.929474,"point_of_interest, establishment",4,1,1,,Jason Frye,https://www.google.com/maps/contrib/111912745183141020973/reviews,a year ago,2023-03-16 09:22:09
Electric Vehicle Charging Station,OPERATIONAL,"4009 Livernois Rd, Troy, MI 48098, USA",42.5776998,-83.14888859999999,"point_of_interest, establishment",5,3,3,worked great!,Sami Oweis,https://www.google.com/maps/contrib/105456835598033583209/reviews,10 months ago,2023-01-28 22:55:23
Electric Vehicle Charging Station,OPERATIONAL,"4009 Livernois Rd, Troy, MI 48098, USA",42.5776998,-83.14888859999999,"point_of_interest, establishment",5,3,3,,Majd,https://www.google.com/maps/contrib/107482906808723687735/reviews,a year ago,2023-01-28 22:55:23
Electric Vehicle Charging Station,OPERATIONAL,"4009 Livernois Rd, Troy, MI 48098, USA",42.5776998,-83.14888859999999,"point_of_interest, establishment",5,3,3,,Mutaz Rabadi,https://www.google.com/maps/contrib/106549576576831688403/reviews,a year ago,2023-01-28 22:55:23
EVgo Charging Station,OPERATIONAL,"3608 Marketplace Cir, Rochester Hills, MI 48309, USA",42.64340800000001,-83.204495,"point_of_interest, establishment",4,6,5,"Easy to charge, fast, but doesn't push the car to its max charging curve it seems.",Jeff G,https://www.google.com/maps/contrib/105704111219656533809/reviews,3 weeks ago,2023-11-16 08:20:11
EVgo Charging Station,OPERATIONAL,"3608 Marketplace Cir, Rochester Hills, MI 48309, USA",42.64340800000001,-83.204495,"point_of_interest, establishment",4,6,5,Charging process has improved significantly from when I first started using this station last Spring.  Very seamless experience with my EV6.  Was dissappointed it was only charging at around 70KwH even when I am the only car and battery was around 10%  That is dissappointing given the EV6 is capable of significantly more.,Brandon Phillips,https://www.google.com/maps/contrib/106284919766651795736/reviews,9 months ago,2023-03-08 18:12:23
EVgo Charging Station,OPERATIONAL,"3608 Marketplace Cir, Rochester Hills, MI 48309, USA",42.64340800000001,-83.204495,"point_of_interest, establishment",2,6,5,Slow.  Charged at half the speed.,Jeremy Lance,https://www.google.com/maps/contrib/105531481973927710386/reviews,2 weeks ago,2023-11-24 16:32:54
EVgo Charging Station,OPERATIONAL,"3608 Marketplace Cir, Rochester Hills, MI 48309, USA",42.64340800000001,-83.204495,"point_of_interest, establishment",3,6,5,Had hard time getting the charge to start,Matt Stehouwer,https://www.google.com/maps/contrib/106566543449171139096/reviews,a year ago,2022-05-13 12:24:49
EVgo Charging Station,OPERATIONAL,"3608 Marketplace Cir, Rochester Hills, MI 48309, USA",42.64340800000001,-83.204495,"point_of_interest, establishment",5,6,5,Does not accept Amex,Jabrah Abra,https://www.google.com/maps/contrib/102701742360851826815/reviews,a year ago,2022-06-24 17:49:55
ChargePoint Charging Station,OPERATIONAL,"451 W Lincoln Ave, Madison Heights, MI 48071, USA",42.483004,-83.109388,"point_of_interest, establishment",5,1,1,,Lynn Carter,https://www.google.com/maps/contrib/113298611676538628916/reviews,2 years ago,2022-06-24 17:49:55
ChargePoint Charging Station,OPERATIONAL,"222 N Center St, Royal Oak, MI 48067, USA",42.4882165,-83.146078,"point_of_interest, establishment",5,1,1,,Rey Banz,https://www.google.com/maps/contrib/106822749361351530228/reviews,a year ago,2022-06-24 17:49:55
Tesla Destination Charger,OPERATIONAL,"120 W Main St #205, Northville, MI 48167, USA",42.4313499,-83.4839471,"point_of_interest, establishment",2,13,5,Not a Tesla destination charger anymore. I've tried to suggest updating this to Google 4 times and it hasn't been accepted. Only 2 J1772 plugs available and it's quite expensive at $0.30/kwh. Most of the time only one of the plugs is functional.,Zachary Wickliffe,https://www.google.com/maps/contrib/103500841900497807400/reviews,11 months ago,2023-01-08 11:11:43
Tesla Destination Charger,OPERATIONAL,"120 W Main St #205, Northville, MI 48167, USA",42.4313499,-83.4839471,"point_of_interest, establishment",5,13,5,Free! 2 level 2 chargers available. My Tesla was charging at a rate of 28 mi/hr once the battery warmed up. Offers the Tesla plug and also the standard plug for other electric vehicles. 3 hour parking limit.,DNNY O,https://www.google.com/maps/contrib/114162412368915474839/reviews,2 years ago,2021-01-17 14:00:18
Tesla Destination Charger,OPERATIONAL,"120 W Main St #205, Northville, MI 48167, USA",42.4313499,-83.4839471,"point_of_interest, establishment",2,13,5,Not a Tesla charging station. It's an electric charger but not a Tesla charger. Very slow.,Colin Scott,https://www.google.com/maps/contrib/102620502981195899107/reviews,3 months ago,2023-09-09 11:33:20
Tesla Destination Charger,OPERATIONAL,"120 W Main St #205, Northville, MI 48167, USA",42.4313499,-83.4839471,"point_of_interest, establishment",5,13,5,"Close to downtown, accessable, & plowed. Two chargers for Tesla vehicles at 40amps. Users seem to honor limiting their charging time .",Tomi Saveski,https://www.google.com/maps/contrib/108627368492037023715/reviews,2 years ago,2021-02-12 21:36:10
Tesla Destination Charger,OPERATIONAL,"120 W Main St #205, Northville, MI 48167, USA",42.4313499,-83.4839471,"point_of_interest, establishment",5,13,5,"This destination charger saved me today. Getting towed to the supercharger with my daughter on a cold day would not have been fun. Thank you Northville, awesome community.",Sagar Sheth,https://www.google.com/maps/contrib/116240124660539302160/reviews,3 years ago,2020-10-25 14:19:32
Electric Vehicle Charging Station,OPERATIONAL,"200 Walker St, Detroit, MI 48207, USA",42.338984,-83.01337699999999,"point_of_interest, establishment",2,2,2,This is not a public charging station.  The security guard told me it is for employees and visitors of the UAW Center for Human Resources.,Erik Shelley,https://www.google.com/maps/contrib/116696595873608339195/reviews,11 years ago,2012-09-24 06:24:42
Electric Vehicle Charging Station,OPERATIONAL,"200 Walker St, Detroit, MI 48207, USA",42.338984,-83.01337699999999,"point_of_interest, establishment",4,2,2,,fadak khalil,https://www.google.com/maps/contrib/115789036867357222335/reviews,7 years ago,2012-09-24 06:24:42
ChargePoint Charging Station,OPERATIONAL,"159 Kercheval Ave, Grosse Pointe Farms, MI 48236, USA",42.396563,-82.90348100000001,"point_of_interest, establishment",5,1,1,"Chargers are on the ground floor of the garage near the exit. Charging is free but you might have to pay to get into the garage

On Saturday the garage is free.",Eric H,https://www.google.com/maps/contrib/115403793475465303311/reviews,4 months ago,2023-08-05 12:53:54
Electric Vehicle Charging Station,OPERATIONAL,"24600 Grand River Ave, Detroit, MI 48219, USA",42.427817,-83.2847697,"point_of_interest, establishment",5,1,1,,Majd,https://www.google.com/maps/contrib/107482906808723687735/reviews,a year ago,2020-01-26 12:13:12
ChargePoint Charging Station,OPERATIONAL,"451 W Lincoln Ave, Madison Heights, MI 48071, USA",42.483004,-83.109388,"point_of_interest, establishment",5,1,1,,Lynn Carter,https://www.google.com/maps/contrib/113298611676538628916/reviews,2 years ago,2020-01-26 12:13:12
ChargePoint Charging Station,OPERATIONAL,"222 N Center St, Royal Oak, MI 48067, USA",42.4882165,-83.146078,"point_of_interest, establishment",5,1,1,,Rey Banz,https://www.google.com/maps/contrib/106822749361351530228/reviews,a year ago,2020-01-26 12:13:12
ChargePoint Charging Station,OPERATIONAL,"34697 Eureka Rd, Romulus, MI 48174, USA",42.1940322,-83.3766077,"point_of_interest, establishment",4,1,1,,Ryland Rusch,https://www.google.com/maps/contrib/100072325679422655511/reviews,a year ago,2023-11-06 22:07:26
PlugShare Charging Station,OPERATIONAL,"1 Detroit Metro Airport, Detroit, MI 48242, USA",42.2250883,-83.3458961,"point_of_interest, establishment",2,8,5,All charging stations are fully covered up like in this photo,Rengesh K,https://www.google.com/maps/contrib/115642995737149483159/reviews,a year ago,2022-09-08 08:41:09
PlugShare Charging Station,OPERATIONAL,"1 Detroit Metro Airport, Detroit, MI 48242, USA",42.2250883,-83.3458961,"point_of_interest, establishment",4,8,5,Slow charging.,Anthony Richmond,https://www.google.com/maps/contrib/110579822434040899463/reviews,3 months ago,2023-08-22 04:36:55
PlugShare Charging Station,OPERATIONAL,"1 Detroit Metro Airport, Detroit, MI 48242, USA",42.2250883,-83.3458961,"point_of_interest, establishment",5,8,5,"Great to have at the airport, easy to use",Travis Lamming,https://www.google.com/maps/contrib/102727812174800642187/reviews,5 years ago,2018-07-10 12:08:45
PlugShare Charging Station,OPERATIONAL,"1 Detroit Metro Airport, Detroit, MI 48242, USA",42.2250883,-83.3458961,"point_of_interest, establishment",5,8,5,Great place to charge,Brenath R,https://www.google.com/maps/contrib/116165008107276521586/reviews,2 years ago,2021-02-14 21:46:43
PlugShare Charging Station,OPERATIONAL,"1 Detroit Metro Airport, Detroit, MI 48242, USA",42.2250883,-83.3458961,"point_of_interest, establishment",5,8,5,Found what i wanted for my project,Martin Austin,https://www.google.com/maps/contrib/102963628077888586747/reviews,5 years ago,2018-10-28 15:43:02
EVgo Charging Station,CLOSED_TEMPORARILY,"20050 West Rd, Woodhaven, MI 48183, USA",42.140812,-83.22730899999999,"point_of_interest, establishment",1,8,5,Broken,Megan Dittrich,https://www.google.com/maps/contrib/100646132241849708351/reviews,6 months ago,2023-05-27 15:50:23
