Fuel Type Code	Station Name	Street Address	Intersection Directions	City	State	ZIP	Plus4	Station Phone	Status Code	Expected Date	Groups With Access Code	Access Days Time	Cards Accepted	BD Blends	NG Fill Type Code	NG PSI	EV Level1 EVSE Num	EV Level2 EVSE Num	EV DC Fast Count	EV Other Info	EV Network	EV Network Web	Geocode Status	Latitude	Longitude	Date Last Confirmed	ID	Updated At	Owner Type Code	Federal Agency ID	Federal Agency Name	Open Date	Hydrogen Status Link	NG Vehicle Class	LPG Primary	E85 Blender Pump	EV Connector Types	Country	Intersection Directions (French)	Access Days Time (French)	BD Blends (French)	Groups With Access Code (French)	Hydrogen Is Retail	Access Code	Access Detail Code	Federal Agency Code	Facility Type	CNG Dispenser Num	CNG On-Site Renewable Source	CNG Total Compression Capacity	CNG Storage Capacity	LNG On-Site Renewable Source	E85 Other Ethanol Blends	EV Pricing	EV Pricing (French)	LPG Nozzle Types	Hydrogen Pressures	Hydrogen Standards	CNG Fill Type Code	CNG PSI	CNG Vehicle Class	LNG Vehicle Class	EV On-Site Renewable Source	Restricted Access	RD Blends	RD Blends (French)	RD Blended with Biodiesel	RD Maximum Biodiesel Level	NPS Unit Name	CNG Station Sells Renewable Natural Gas	LNG Station Sells Renewable Natural Gas	Maximum Vehicle Class	EV Workplace Charging
ELEC	Walmart 1344 - Staunton, VA	1028 Richmond Ave C		Staunton	VA	24401		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	38.13504	-79.04716	2023-11-14	167892	2023-11-14 00:57:33 UTC				2020-10-28					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Sheetz - Tesla Supercharger	1250 Richmond Avenue		Stauton	VA	24402		877-798-3752	E		Public	24 hours daily							8.0		Tesla	https://www.tesla.com/supercharger	200-9	38.133369	-79.043478	2023-07-01	122310	2023-07-14 19:41:28 UTC	P			2019-03-01					TESLA	US				Public		public																													False
ELEC	CARCHARGING MICROTEL INN	85 Pleasant Valley Rd		Harrisonburg	VA	22801		888-758-4389	T	2022-09-09	TEMPORARILY UNAVAILABLE (Public)	24 hours daily						1.0			ChargePoint Network	http://www.chargepoint.com/	GPS	38.405327	-78.906929	2023-11-14	49603	2023-11-14 00:05:05 UTC				2015-10-02					J1772	US				TEMPORAIREMENT SUSPENDU (Public)		public																													False
ELEC	Sheetz - Tesla Supercharger	2902 South Seminole Trail		Madison	VA	22707		877-798-3752	E		Public	24 hours daily							8.0		Tesla	https://www.tesla.com/supercharger	GPS	38.346257	-78.286476	2023-07-01	153789	2023-07-14 19:41:28 UTC	P			2020-02-14					TESLA	US				Public		public			CONVENIENCE_STORE																										False
ELEC	Chelan County Public Utility District	327 N Wenatchee Ave		Wenatchee	WA	98801		509-661-4460	E		Public	24 hours daily						2.0			Non-Networked		GPS	47.429582	-120.315228	2022-06-14	79230	2023-02-14 15:54:11 UTC	LG			2016-10-03					J1772	US				Public		public			UTILITY							Free									HYDRO	False								LD	False
ELEC	Albertsons Safeway 1589 (Leavenworth, WA)	116 River Bend DR		Leavenworth	WA	98826		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	47.59736	-120.64588	2023-11-14	192747	2023-11-14 00:57:40 UTC				2021-07-12					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Pybus Public Market	7 N Worthen St		Wenatchee	WA	98801		509-888-3900	E		Public	24 hours daily						2.0			Non-Networked		200-9	47.425375	-120.307608	2021-12-09	62516	2022-02-10 19:42:29 UTC	P			2014-07-07					J1772	US				Public		public			GROCERY							Free										False								LD	False
ELEC	Taco Bell Ellensburg	1406 Canyon Road		Ellensburg	WA	98926		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	46.9789	-120.54343	2023-11-14	170358	2023-11-14 00:57:46 UTC				2020-12-18					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Dan's Food Market - Tesla Supercharger	1329 US-2		Leavenworth	WA	98826		877-798-3752	E		Public	24 hours daily							16.0		Tesla	https://www.tesla.com/supercharger	200-9	47.598476	-120.656055	2023-07-01	102594	2023-07-14 19:41:28 UTC	P			2018-07-01					TESLA	US				Public		public			GROCERY																										False
ELEC	Shell Gas Station/BJ's - Tesla Supercharger	14579 US-97 Alt		Entiat	WA	98822		877-798-3752	E		Public	24 hours daily							8.0		Tesla	https://www.tesla.com/supercharger	GPS	47.684802	-120.206922	2023-07-01	170526	2023-07-14 19:41:28 UTC	P			2020-12-21					TESLA	US				Public		public			CONVENIENCE_STORE																										False
ELEC	Shell Gas Station - Tesla Supercharger	16010  Road 1 Northwest		Quincy	WA	98848		877-798-3752	E		Public	24 hours daily	A D Debit M V						8.0		Tesla	https://www.tesla.com/supercharger	GPS	47.103405	-119.83392	2023-07-01	241149	2023-07-14 19:41:28 UTC	P			2022-12-23					TESLA	US				Public		public			GAS_STATION																	False								LD	False
ELEC	Taco Bell Ellensburg	1406 Canyon Road		Ellensburg	WA	98926		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	46.9789	-120.54343	2023-11-14	170358	2023-11-14 00:57:46 UTC				2020-12-18					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Sleeping Lady Mountain Resort - Tesla Destination	7375 Icicle Rd		Leavenworth	WA	98826		509-548-6344  877-798-3752	E		Public							4.0			Tesla Destination	https://www.tesla.com/destination-charging	200-9	47.551769	-120.680327	2022-10-06	116100	2023-01-18 15:15:20 UTC	P			2018-07-06					J1772 TESLA	US				Public		public			HOTEL							Free																			False
ELEC	Walmart 5669 - West Milwaukee, WI	4140 W Greenfield Ave		West Milwaukee	WI	53215		833-632-2778	E		Public	24 hours daily							10.0		Electrify America	https://www.electrifyamerica.com/	GPS	43.01742	-87.96531	2023-11-14	190417	2023-11-14 00:58:04 UTC				2021-05-30					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Marshall Auto Body - Tesla Destination	22300 Bluemound Rd		Waukesha	WI	53186		262-549-4300  877-798-3752	E		Public							3.0			Tesla Destination	https://www.tesla.com/destination-charging	GPS	43.0367	-88.192208	2022-10-06	116206	2023-01-18 15:15:20 UTC	P			2014-10-22					TESLA	US				Public		public			SHOPPING_CENTER							Free																			False
ELEC	Woodman's Food Market - Tesla Supercharger	W124N8145 WI-145		Menomonee Falls	WI	53051		877-798-3752	E		Public	24 hours daily	A D Debit M V						8.0		Tesla	https://www.tesla.com/supercharger	GPS	43.164454	-88.065821	2023-07-01	201920	2023-07-14 19:41:28 UTC	P			2021-11-24					TESLA	US				Public		public			SHOPPING_CENTER																	False								LD	False
ELEC	The Corners of Brookfield - Tesla Destination	20111 W Bluemound Rd		Brookfield	WI	53045		262-784-2555  877-798-3752	E		Public							18.0			Tesla Destination	https://www.tesla.com/destination-charging	200-8	43.035232	-88.163266	2022-10-06	116172	2023-01-18 15:15:20 UTC	P			2018-04-27					J1772 TESLA	US				Public		public			SHOPPING_CENTER							Free																			False
ELEC	Meijer - Tesla Supercharger	171 West Town Square Way		Oak Creek	WI	53154		877-798-3752	E		Public	24 hours daily							10.0		Tesla	https://www.tesla.com/supercharger	200-8	42.900046	-87.913745	2023-07-01	102499	2023-07-14 19:41:28 UTC	P			2018-07-23					TESLA	US				Public		public																													False
ELEC	HARLEY-DAVIDSON MUSEUM CT4021	126-152 N 6th St		Milwaukee	WI	53203		888-758-4389	E		Public	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	43.032337	-87.91667	2023-11-14	174355	2023-11-14 00:22:42 UTC				2021-01-27					J1772	US				Public		public																													False
ELEC	NCG CHARGE BRKFLD HILTON	265 S Moorland Road		Brookfield	WI	53005		888-758-4389	E		Public	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	43.029497	-88.110329	2023-11-14	155265	2023-11-14 00:27:59 UTC				2020-04-09					J1772	US				Public		public																													False
ELEC	MEIJER STORES 52 E LANSING 1	1350 W Lake Lansing Rd		East Lansing	MI	48823		888-758-4389	E		Public	24 hours daily							1.0		ChargePoint Network	http://www.chargepoint.com/	GPS	42.762575	-84.498752	2023-11-14	214335	2023-11-14 00:35:57 UTC				2022-04-21					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	The Heights at Eastwood - Tesla Supercharger	2025 Showtime Drive		Lansing	MI	48912		877-798-3752	E		Public	24 hours daily							10.0		Tesla	https://www.tesla.com/supercharger	200-8	42.766531	-84.514574	2023-07-01	102228	2023-07-14 19:41:28 UTC	P			2018-07-23					TESLA	US				Public		public																													False
ELEC	VETERANS PARK DELHI LEVEL 2	2074 N Aurelius Rd		Delhi charter Township	MI	48842		888-758-4389	E		Public	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	42.642233	-84.521328	2023-11-14	194970	2023-11-14 00:37:17 UTC				2021-09-02					J1772	US				Public		public																													False
ELEC	LCHS STAFF LOT LANSING 1	1500 E. Saginaw Street		Lansing	MI	48906		888-758-4389	E		Public	24 hours daily						1.0			ChargePoint Network	http://www.chargepoint.com/	GPS	42.739739	-84.529246	2023-11-14	195836	2023-11-14 00:37:25 UTC				2021-09-11					J1772	US				Public		public																													False
ELEC	MOBILE CONVENT CTR 2	Water NB at Dauphin St		Mobile	AL	36602		888-758-4389	T	2023-09-28	TEMPORARILY UNAVAILABLE (Public)	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	30.692502	-88.038988	2023-11-14	143529	2023-11-14 00:21:54 UTC				2019-08-15					J1772	US				TEMPORAIREMENT SUSPENDU (Public)		public																													False
ELEC	Walmart 2596 - Mount Vernon, WA	2301 Freeway Dr.		Mount Vernon	WA	98273		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	48.44174	-122.34476	2023-11-14	123004	2023-11-14 00:57:18 UTC				2019-05-23					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Fairfield Inn & Suites Burlington - Tesla Supercharger	9384 Old Highway 99 North		Burlington	WA	98233		877-798-3752	E		Public	24 hours daily							10.0		Tesla	https://www.tesla.com/supercharger	200-8	48.509743	-122.338681	2023-07-01	102485	2023-07-14 19:41:28 UTC	P			2013-06-01					TESLA	US				Public		public																													False
ELEC	SKAGIT STATION SS1	105 E Kincaid St		Mount Vernon	WA	98273		888-758-4389	E		Public	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	48.418198	-122.334391	2023-11-14	85568	2023-11-14 00:13:58 UTC				2017-06-17					J1772	US				Public		public																													False
ELEC	SKAGIT COUNTY ADMIN STATION 2	1800 Continental Pl		Mount Vernon	WA	98273		888-758-4389	E		Public	24 hours daily						1.0			ChargePoint Network	http://www.chargepoint.com/	GPS	48.437569	-122.325494	2023-11-14	50210	2023-11-14 00:05:42 UTC				2012-11-20					J1772	US				Public		public																													False
ELEC	Angel of the Winds Casino - Tesla Supercharger	3438 Stoluckquamish Lane		Arlington	WA	98223		877-798-3752	E		Public	24 hours daily							16.0		Tesla	https://www.tesla.com/supercharger	GPS	48.212441	-122.183491	2023-07-01	102484	2023-07-14 19:41:28 UTC	P			2017-03-01					TESLA	US				Public		public			OTHER_ENTERTAINMENT																										False
ELEC	Seattle Premium Outlets	10600 Quil Ceda Blvd.		Tulalip	WA	98271		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	48.09546	-122.1869	2023-11-14	124683	2023-11-14 00:57:38 UTC				2019-06-25					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Fred Meyer 667 (Bellingham, WA)	1225 W Bakerview Rd		Bellingham	WA	98226		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	48.78928	-122.5123	2023-11-14	168088	2023-11-14 00:58:09 UTC				2020-11-01					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Woodman's Food Market - Tesla Supercharger	2819 North Lexington Drive		Janesville	WI	35345		877-798-3752	E		Public	24 hours daily	A D Debit M V						8.0		Tesla	https://www.tesla.com/supercharger	GPS	42.717693	-88.994718	2023-07-01	222338	2023-07-14 19:41:28 UTC	P			2022-06-25					TESLA	US				Public		public			GROCERY																	False								LD	False
ELEC	Sams Club 8297 (Rockford, IL)	7151 Walton St		Rockford	IL	61108		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	42.26657	-88.97829	2023-11-14	121725	2023-11-14 00:58:16 UTC				2019-04-26					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	CherryVale Mall - Tesla Supercharger	7200 Harrison Ave		Cherry Valley	IL	61112		877-798-3752	E		Public	24 hours daily							8.0		Tesla	https://www.tesla.com/supercharger	200-8	42.243893	-88.978895	2023-07-01	102155	2023-07-14 19:41:28 UTC	P			2013-09-01					TESLA	US				Public		public																													False
ELEC	Woodman's Food Market - Tesla Supercharger	3155   McFarland Road		Rockford	IL	61114		877-798-3752	E		Public	24 hours daily	A D Debit M V						12.0		Tesla	https://www.tesla.com/supercharger	GPS	42.306216	-88.976473	2023-07-01	203256	2023-07-14 19:41:28 UTC	P			2021-12-29					TESLA	US				Public		public			GROCERY																	False								LD	False
ELEC	Grand Geneva Resort & Spa - Tesla Destination	7036 Grand Geneva Way		Lake Geneva	WI	53147		800-558-3417  877-798-3752	E		Public							1.0			Tesla Destination	https://www.tesla.com/destination-charging	200-9	42.610238	-88.406031	2022-10-06	116188	2023-01-18 15:15:20 UTC	P			2014-05-12					TESLA	US				Public		public			HOTEL							Free																			False
ELEC	Grand Geneva Resort - Tesla Supercharger	7036 Grand Geneva Way		Lake Geneva	WI	53147		877-798-3752	E		Public	24 hours daily							6.0		Tesla	https://www.tesla.com/supercharger	GPS	42.608938	-88.407959	2023-07-01	150189	2023-07-14 19:41:28 UTC	P			2019-09-01					TESLA	US				Public		public			HOTEL																										False
ELEC	Texas Best Smokehouse - Tesla Supercharger	4300 TX-91		Denison	TX	75020		877-798-3752	E		Public	24 hours daily	A D Debit M V						8.0		Tesla	https://www.tesla.com/supercharger	GPS	33.793196	-96.554995	2023-07-01	201926	2023-07-14 19:41:28 UTC	P			2021-11-26					TESLA	US				Public		public			RESTAURANT																	False								LD	False
ELEC	LONE STAR FOOD 2920 HWY 75	2920 N Hwy 75		Sherman	TX	75092		888-758-4389	E		Public	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	33.669709	-96.612128	2023-11-14	143349	2023-11-14 00:22:31 UTC				2019-08-15					J1772	US				Public		public																													False
ELEC	Stacy Plaza - Tesla Supercharger	7701 Stacy Rd		McKinney	TX	75070		877-798-3752	E		Public	24 hours daily	A D Debit M V						8.0		Tesla	https://www.tesla.com/supercharger	GPS	33.151856	-96.717094	2023-07-01	237634	2023-07-14 19:41:28 UTC	P			2022-11-05					TESLA	US				Public		public			GAS_STATION																	False								LD	False
ELEC	Allen Watters Village - Tesla Supercharger	939 Stacy Road		Allen	TX	75013		877-798-3752	E		Public	24 hours daily	A D Debit M V						12.0		Tesla	https://www.tesla.com/supercharger	GPS	33.129612	-96.674229	2023-07-01	237664	2023-07-14 19:41:28 UTC	P			2022-12-01					TESLA	US				Public		public			PARKING_LOT																	False								LD	False
ELEC	Walmart 3867 - Westminster, CO	200 W. 136th Ave		Westminster	CO	80234		833-632-2778	E		Public	24 hours daily							3.0		Electrify America	https://www.electrifyamerica.com/	GPS	39.94115	-104.99204	2023-11-14	164398	2023-11-14 00:57:52 UTC				2020-07-21					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Kroger King Soopers 129 (Erie, CO)	1891 State Hwy 7		Erie	CO	80516		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	40.00247	-105.01135	2023-11-14	189650	2023-11-14 00:57:14 UTC				2021-05-13					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Orchard Town Center	14697 Delaware St		Westminster	CO	80023		877-455-3833	E		Public	24 hours daily						2.0	2.0		eVgo Network	https://www.evgo.com/	GPS	39.963186	-104.989953	2023-11-13	228749	2023-11-13 23:57:04 UTC				2020-04-10					CHADEMO J1772 J1772COMBO	US				Public		public																													False
ELEC	Macerich Flatiron Crossing (Broomfield, CO)	1 West Flatiron Crossing Dr		Broomfield	CO	80021		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	39.93243	-105.13551	2023-11-14	189683	2023-11-14 00:57:51 UTC				2021-05-14					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Kum & Go #321 - Tesla Supercharger	237 East 120th Avenue		Thornton	CO	80233		877-798-3752	E		Public	24 hours daily							8.0		Tesla	https://www.tesla.com/supercharger	GPS	39.914837	-104.986563	2023-07-01	154439	2023-07-14 19:41:28 UTC	P			2020-03-06					TESLA	US				Public		public			GAS_STATION																										False
ELEC	BOA Paso Robles CA1-109	1511 Spring Street		Paso Robles	CA	93446		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	35.6306	-120.6921	2023-11-14	150384	2023-11-14 00:58:17 UTC				2019-12-20					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Golden Hills Plaza - Tesla Supercharger	2421-2445 Golden Hill Road		Paso Robles	CA	93446		877-798-3752	E		Public	24 hours daily							28.0		Tesla	https://www.tesla.com/supercharger	GPS	35.645545	-120.660144	2023-07-01	166707	2023-07-14 19:41:28 UTC	P			2020-08-31					TESLA	US				Public		public			SHOPPING_CENTER																										False
ELEC	The Oaks Hotel Paso Robles - Tesla Destination	3000 Riverside Ave		Paso Robles	CA	93446		805-237-8700  877-798-3752	E		Public							6.0			Tesla Destination	https://www.tesla.com/destination-charging	200-9	35.645075	-120.688609	2022-10-06	113236	2023-01-18 15:15:20 UTC	P			2017-03-30					TESLA	US				Public		public			HOTEL							Free																			False
ELEC	Robert Hall Winery - Tesla Destination	3443 Mill Rd		Paso Robles	CA	93446		805 )239-1616  877-798-3752	E		Public							2.0			Tesla Destination	https://www.tesla.com/destination-charging	200-9	35.643897	-120.633493	2022-10-06	113239	2023-01-18 15:15:20 UTC	P			2016-05-11					TESLA	US				Public		public			BREWERY_DISTILLERY_WINERY							Free																			False
ELEC	Paso Robles Inn - Tesla Destination	1103 Spring St		Paso Robles	CA	93446		800-676-1713  877-798-3752	E		Public							2.0			Tesla Destination	https://www.tesla.com/destination-charging	200-9	35.625553	-120.69206	2022-10-06	113225	2023-01-18 15:15:20 UTC	P			2015-01-12					J1772 TESLA	US				Public		public			INN							Free																			False
ELEC	Herman Story Winery - Tesla Destination	1227 Paso Robles St		Paso Robles	CA	93446		805-237-2400  877-798-3752	E		Public							2.0			Tesla Destination	https://www.tesla.com/destination-charging	200-8	35.627343	-120.685824	2022-10-06	113229	2023-01-18 15:15:20 UTC	P			2016-01-06					TESLA	US				Public		public			BREWERY_DISTILLERY_WINERY							Free																			False
ELEC	PASO ROBLES STATION 2	624 Pine St		Paso Robles	CA	93446		888-758-4389	E		Public	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	35.621476	-120.688119	2023-11-14	160909	2023-11-14 00:06:52 UTC				2020-06-12					J1772	US				Public		public																													False
ELEC	The Pinnacle - Tesla Supercharger	416 Pinnacle Parkway		Bristol	TN	37620		877-798-3752	E		Public	24 hours daily							8.0		Tesla	https://www.tesla.com/supercharger	200-8	36.59171	-82.261227	2023-07-01	102414	2023-07-14 19:41:28 UTC	P			2017-09-01					TESLA	US				Public		public																													False
ELEC	Sam's Club 6518 (Bristol, VA)	13249 Lee Highway		Bristol	VA	24202		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	36.63576	-82.12762	2023-11-14	122837	2023-11-14 00:57:08 UTC				2019-05-17					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Sheetz - Tesla Supercharger	2415 Lee Highway		Bristol	VA	24202		877-798-3752	E		Public	24 hours daily							8.0		Tesla	https://www.tesla.com/supercharger	GPS	36.62855	-82.14891	2023-07-01	191516	2023-07-14 19:41:28 UTC	P			2021-06-19					TESLA	US				Public		public			CONVENIENCE_STORE																										False
ELEC	Town of Boone Public Parking	115 N Depot St		Boone	NC	28607		828-268-6200	E		Public	24 hours daily						1.0	1.0		Non-Networked		GPS	36.219181	-81.683769	2022-12-13	164557	2023-02-14 15:54:11 UTC	P			2020-07-24					CHADEMO J1772	US				Public		public			PARKING_LOT																	False								LD	False
ELEC	BLUERIDGEENERGY BOONE DC FAST	2491 US-421 S		Boone	NC	28607		888-758-4389	T	2023-10-25	TEMPORARILY UNAVAILABLE (Public)	24 hours daily							1.0		ChargePoint Network	http://www.chargepoint.com/	GPS	36.223583	-81.63569	2023-11-14	190668	2023-11-14 00:35:47 UTC				2021-06-02					CHADEMO J1772COMBO	US				TEMPORAIREMENT SUSPENDU (Public)		public																													False
ELEC	Appalachian State University - Legends Parking Lot	190 Hardin St	Between the Hardin St/Howard St intersection and the Hardin St/Locust St intersection	Boone	NC	28608			T	2023-05-17	TEMPORARILY UNAVAILABLE (Private)	24 hours daily						4.0			Non-Networked		GPS	36.214982	-81.675345	2022-11-10	77396	2023-11-09 16:47:02 UTC	SG			2015-07-01					J1772	US				TEMPORAIREMENT SUSPENDU (Privé)		private			COLLEGE_CAMPUS																SOLAR									LD	False
ELEC	Fairfield Inn and Suites Johnson City	3078 Hamilton Place		Johnson City	TN	37604		888-998-2546	E		Public	24 hours daily						1.0			Blink Network	http://www.blinkcharging.com/	GPS	36.3372	-82.4077769	2023-11-13	241184	2023-11-13 23:59:54 UTC				2022-12-21					J1772	US				Public		public										Free																			False
ELEC	Sheetz 407 (Wytheville, VA)	1340 North Fourth Street		Wytheville	VA	24382		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	36.95963	-81.09526	2023-11-14	168007	2023-11-14 00:57:49 UTC				2020-10-29					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	EEDEV ELIZ DOWNTOWN	404 E Elk Ave		Elizabethton	TN	37643		888-758-4389	E		Public	24 hours daily						2.0			ChargePoint Network	http://www.chargepoint.com/	GPS	36.34751	-82.218583	2023-11-14	190892	2023-11-14 00:30:46 UTC				2021-06-11					J1772	US				Public		public																													False
ELEC	The Marketplace at Marana - Tesla Supercharger	3844  West River Road		Tucson	AZ	85741		877-798-3752	E		Public	24 hours daily	A D Debit M V						16.0		Tesla	https://www.tesla.com/supercharger	GPS	32.321887	-111.044919	2023-07-01	206610	2023-07-14 19:41:28 UTC	P			2022-02-10					TESLA	US				Public		public			SHOPPING_CENTER																	False								LD	False
ELEC	Jim Click Nissan	800 W Auto Mall Dr		Tucson	AZ	85705		520-884-4100	E		Public - Call ahead	Dealership business hours						2.0	1.0		Non-Networked		GPS	32.289823	-110.985646	2020-06-09	39864	2021-03-11 23:22:17 UTC	P			2011-03-15					CHADEMO J1772	US				Public - Appeler à l'avance		public	CALL		CAR_DEALER							Free										False									False
ELEC	La Encantada	2905 E Skyline Dr		Tucson	AZ	85718		877-455-3833	T	2022-12-23	TEMPORARILY UNAVAILABLE (Public)	24 hours daily							1.0		eVgo Network	https://www.evgo.com/	GPS	32.325745	-110.92939	2023-11-13	228049	2023-11-13 23:56:00 UTC				2016-03-29					CHADEMO J1772COMBO	US				TEMPORAIREMENT SUSPENDU (Public)		public																													False
ELEC	La Encantada - Tesla Supercharger	2905 East Skyline Drive		Tucson	AZ	85718		877-798-3752	E		Public	24 hours daily							10.0		Tesla	https://www.tesla.com/supercharger	200-9	32.325618	-110.931033	2023-07-01	101993	2023-07-14 19:41:28 UTC	P			2018-07-23					TESLA	US				Public		public																													False
ELEC	Baggin's Gourmet Sandwiches & Catering	3191 E Valencia Rd		Tucson	AZ	85706		877-455-3833	E		Public	24 hours daily							1.0		eVgo Network	https://www.evgo.com/	GPS	32.13439	-110.92452	2023-11-13	228103	2023-11-13 23:56:02 UTC				2016-07-30					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Shell Gas Station and Convenience Store - Tesla Supercharger	9255 S Rita Rd		Tucson	AZ	85747		877-798-3752	E		Public	24 hours daily							10.0		Tesla	https://www.tesla.com/supercharger	200-9	32.083995	-110.803381	2023-07-01	101994	2023-07-14 19:41:28 UTC	P			2018-07-23					TESLA	US				Public		public																													False
ELEC	Love's 627 (Davenport, FL)	Love’s Travel Shop 45000 US-27		Davenport	FL	33897		833-632-2778	E		Public	24 hours daily							4.0		Electrify America	https://www.electrifyamerica.com/	GPS	28.24366	-81.65724	2023-11-14	164343	2023-11-14 00:57:20 UTC				2020-07-17					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Canoe Creek Service Plaza - Tesla Supercharger	Milepost 229, Florida's Turnpike		Saint Cloud	FL	34769		877-798-3752	E		Public	24 hours daily	A D Debit M V						8.0		Tesla	https://www.tesla.com/supercharger	GPS	28.095314	-81.274626	2023-07-01	204817	2023-07-14 19:41:28 UTC	P			2022-01-10					TESLA	US				Public		public			TRAVEL_CENTER																	False								LD	False
ELEC	Shoppes at Celebration Place - Tesla Supercharger	6210 W Irlo Bronson Memorial Hwy		Celebration	FL	34747		877-798-3752	E		Public	24 hours daily							8.0		Tesla	https://www.tesla.com/supercharger	200-8	28.331278	-81.53247	2023-07-01	149302	2023-07-14 19:41:28 UTC	P			2019-09-30					TESLA	US				Public		public																													False
ELEC	Osceola County Courthouse - 1	2 Courthouse Square		Kissimmee	FL	34741		855-900-7584	E		Public	24 hours daily						1.0			SHELL_RECHARGE	https://shellrecharge.com/en-us/solutions	GPS	28.290752	-81.410099	2023-11-14	155469	2023-11-14 00:55:35 UTC				2020-04-21					J1772	US				Public		public																													False
ELEC	Celebration - Lakeside Park	631 Sycamore Street		Celebration	FL	34747		1-833-789-1400	E		Public	24 hours daily						4.0	2.0		CHARGEUP	https://www.novacharge.net/chargeup	GPS	28.3172734	-81.538432	2023-11-14	313830	2023-11-14 01:06:59 UTC				2023-10-17					CHADEMO J1772 J1772COMBO	US				Public		public																													False
ELEC	7-Eleven Mobil - DCFC	1400 E Osceola Pkwy		Kissimmee	FL	34744		855-900-7584	E		Public	24 hours daily							1.0		SHELL_RECHARGE	https://shellrecharge.com/en-us/solutions	GPS	28.340275	-81.387428	2023-11-14	223048	2023-11-14 00:55:37 UTC				2022-07-09					CHADEMO J1772COMBO	US				Public		public																													False
ELEC	Wawa - Tesla Supercharger	8103 Lake Wilson Road		Davenport	FL	33896		877-798-3752	E		Public	24 hours daily							12.0		Tesla	https://www.tesla.com/supercharger	GPS	28.258638	-81.59004	2023-07-01	190505	2023-07-14 19:41:28 UTC	P			2021-05-23					TESLA	US				Public		public			CONVENIENCE_STORE																										False
ELEC	SUR Lake Buena Vista	6011 Vineland Resort Way		Orlando	FL	32837		800-663-5633	E		Public	24 hours daily						4.0			Blink Network	http://www.blinkcharging.com/	GPS	28.3510789	-81.4878469	2023-11-14	188153	2023-11-14 00:03:22 UTC				2020-11-27					J1772	US				Public		public										FREE																			False
ELEC	Legacy Vacation Club Kissimmee - Tesla Destination	2800 N. Poinciana Blvd		Kissimmee	FL	34746		866-507-1429  877-798-3752	E		Public							5.0			Tesla Destination	https://www.tesla.com/destination-charging	200-9	28.329817	-81.490168	2022-10-06	113794	2023-01-18 15:15:20 UTC	P			2017-05-22					J1772 TESLA	US				Public		public			HOTEL							Free																			False
ELEC	LEHI POWER LEHI POWER DC	2121 N Thanksgiving Way		Lehi	UT	84043		888-758-4389	E		Public	24 hours daily							1.0		ChargePoint Network	http://www.chargepoint.com/	GPS	40.41393	-111.87781	2023-11-14	149998	2023-11-14 00:25:44 UTC				2019-12-13					CHADEMO J1772COMBO	US				Public		public																													False
